epoch (ms),Accelerometer_x,Accelerometer_y,Accelerometer_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,Participants,Label,Category,Set
2023-01-01 00:00:05.400000,-0.3855533264537474,-0.2469205244606727,-0.9459976876868013,3.688792561241467,-3.674312945863697,-3.8886321275322997,B,squat,light,12
2023-01-01 00:00:05.600000,0.6062187408862278,-0.06054780702577922,0.35350202589836033,-4.958022701690684,2.7273793447466197,2.1203224820980724,A,squat,light,10
2023-01-01 00:00:05.800000,-0.6842341074322102,0.8613735739186672,-0.11189363512614503,-4.296895128069716,-2.6211610862367474,3.393074010950153,C,squat,heavy,33
2023-01-01 00:00:06.000000,0.9909818008589246,0.15318200255151915,-0.49610064967867684,-1.84638553011929,2.421398099847007,4.485059353928468,A,row,heavy,2
2023-01-01 00:00:06.200000,-0.8866199807875923,0.42197616017283246,0.5784814457619201,4.950420363773398,2.607614180817423,2.6857568685562425,B,row,heavy,49
2023-01-01 00:00:06.400000,0.45272719810990036,-0.9149501714280521,-0.8985239583622635,3.3413193699977164,1.8219371663805504,-3.97019363507229,B,dead,light,6
2023-01-01 00:00:06.600000,0.5991087343019663,-0.43817964089854855,0.446893663804073,3.2515891070415535,-2.6900373955051124,-3.1852423845841615,A,ohp,heavy,39
2023-01-01 00:00:06.800000,-0.1722845412515044,0.3141628979236091,-0.5546146894453574,4.1016641812765045,0.27844630740724696,0.2586150738117414,C,bench,light,29
2023-01-01 00:00:07.000000,0.5880229815323246,0.8494111699740114,-0.8039614524087222,-3.7472988524445237,1.8465392160861285,-4.052860587361645,A,row,heavy,39
2023-01-01 00:00:07.200000,0.3841516117192778,0.3671330404347062,0.43076717011322985,0.890611956570984,2.083825102451506,3.5475412385674883,B,squat,heavy,23
2023-01-01 00:00:07.400000,-0.9269096501522724,-0.24884290142072807,0.9491816676480287,-2.649772957512485,-2.2231314612217137,3.5705581718573605,C,row,heavy,13
2023-01-01 00:00:07.600000,0.2760419750289025,-0.3513397766223201,0.9347754277623337,-4.552838826203401,1.8842360840834393,3.0267397183591953,C,ohp,light,44
2023-01-01 00:00:07.800000,-0.8337934734613681,-0.912353304908633,0.8246528396400157,-2.0489369030819473,0.3381228986247482,2.369519052524735,A,squat,heavy,41
2023-01-01 00:00:08.000000,-0.9625617133734554,-0.5332860570577707,-0.26777832123918155,4.8415267500537436,-4.309924974973623,-1.4374017682716014,B,squat,heavy,47
2023-01-01 00:00:08.200000,0.2565094534190473,0.9300852274436378,0.0674072352374766,1.8918965852449956,-2.031981387618891,-0.6382331721371788,A,ohp,heavy,35
2023-01-01 00:00:08.400000,-0.4622165619678835,-0.2097432521512621,0.11165859267337952,-3.1484819493986294,-0.4950726261584384,-0.11411799526068656,A,dead,heavy,20
2023-01-01 00:00:08.600000,0.19249564797541452,0.6991586842957629,-0.18874294893992682,1.748457926766748,0.030320771606361596,1.1773516481994282,A,squat,heavy,34
2023-01-01 00:00:08.800000,-0.24219613739093915,-0.6724924603812905,0.0357995290064379,-3.7652926372789928,0.5093010235241193,0.09293872507540524,C,squat,light,7
2023-01-01 00:00:09.000000,-0.5379978874454616,0.3494604203432472,0.7643182916446531,-3.3714588392440015,-2.5892032513912664,-1.6564934524626174,C,row,light,25
2023-01-01 00:00:09.200000,-0.8815680888704831,0.35424469723065855,-0.3686759586845838,-0.024462640513753797,-2.68506878154135,-3.983206937437771,B,row,heavy,7
2023-01-01 00:00:09.400000,0.0572108640077873,-0.8370110090457694,-0.15190006602458173,2.021854552357361,-2.5302337128043217,1.1730345290493727,A,dead,light,4
2023-01-01 00:00:09.600000,-0.46822778858521397,0.12748250605866618,-0.4127687380920393,4.708372110000822,2.40420317131396,2.9333979116052724,A,row,light,36
2023-01-01 00:00:09.800000,0.258526983380152,-0.9916056611421871,0.6525412411146585,3.7057027741973343,-1.053356472792526,4.361034547583207,A,bench,heavy,33
2023-01-01 00:00:10.000000,0.7607982283127306,0.7134130133448697,0.42129498957941514,1.0030457150626617,-4.015817314077789,-4.947006994893654,A,row,light,49
2023-01-01 00:00:10.200000,0.5393070437775387,0.4491044705406999,0.2861511146492919,3.371183048629929,-2.0094763539601934,3.17283928324453,C,ohp,light,11
2023-01-01 00:00:10.400000,0.9169028131522974,-0.2925199393659603,-0.368722387437177,-0.9925811251297674,1.0264548432008516,-1.0202901217454663,A,dead,light,30
2023-01-01 00:00:10.600000,0.7570738238786401,0.4677062545945756,-0.22134689789214734,3.510066866890684,-0.2773567052027328,1.8455382319390123,A,ohp,heavy,1
2023-01-01 00:00:10.800000,-0.8383566261626036,0.0863659190470647,0.5450250508604058,0.7138029998076822,1.6050051856533916,-4.668272765943192,C,ohp,light,42
2023-01-01 00:00:11.000000,-0.9100591472042325,0.6305984579845265,-0.06999275819628203,-4.225220835299256,2.7110600274009267,1.3281787479608536,C,row,heavy,35
2023-01-01 00:00:11.200000,0.07056042553045216,0.14645926265029363,-0.9439520574286877,4.377858850401564,1.5425324183405973,0.15872783757583964,A,ohp,light,22
2023-01-01 00:00:11.400000,-0.30989124367843024,0.7284382823514044,-0.5368194217877613,-2.533728763169061,-1.1068064816548642,1.0841079989872853,B,row,heavy,33
2023-01-01 00:00:11.600000,-0.17255090424252795,0.07935210873924103,-0.09434132485731772,3.338663577036961,4.029432118205969,0.1603407345817125,C,ohp,light,34
2023-01-01 00:00:11.800000,-0.8131784212121325,0.796394432247739,-0.9523142308826289,-0.517562740353493,2.3436204827989915,-2.096140159102229,A,bench,heavy,21
2023-01-01 00:00:12.000000,0.643010897724978,-0.7736229559771661,-0.9121473112357397,-3.4627444729420054,-3.8324318184731263,1.4449011499460038,B,row,heavy,46
2023-01-01 00:00:12.200000,0.5062716886703322,-0.8211811000188913,-0.7514839077059317,2.6322809608056925,0.1899737618960815,1.6308752907823365,C,ohp,heavy,5
2023-01-01 00:00:12.400000,0.15501552160086618,-0.545603974383321,0.7225530142511545,-0.12000460205483243,4.293323170925284,-0.7744224046190107,B,dead,light,48
2023-01-01 00:00:12.600000,-0.07679999100145896,-0.7566963381487595,0.5161188751065258,-1.6913206664197542,0.9606204587910581,-4.6337049365162315,B,bench,light,32
2023-01-01 00:00:12.800000,0.2202386724929859,0.0873203521003556,-0.4677873092204512,4.628017439641717,-4.606322855855214,4.90325858356692,C,dead,heavy,4
2023-01-01 00:00:13.000000,0.13898440045150107,0.6085868988680962,0.27159690651467705,-2.000423787746326,2.7417750309669966,-1.2415145247976667,A,dead,light,11
2023-01-01 00:00:13.200000,0.6930731099613123,-0.7685811947078638,0.944667909211494,0.5588356663005367,-2.266491320165528,-2.946808758687486,A,ohp,heavy,3
2023-01-01 00:00:13.400000,0.048408856792230504,0.18766763656541774,-0.8541565900890851,-4.4276330267198425,2.4677146711929323,-3.007334482749089,C,bench,light,15
2023-01-01 00:00:13.600000,-0.1138862867856465,0.03776101126242515,0.248914165282629,0.5490093614511506,3.1469592193275595,-2.532316212011411,C,dead,heavy,7
2023-01-01 00:00:13.800000,0.6942880518998125,-0.31479531315092557,-0.47937825221337427,-3.9332663649880306,-3.830958088583376,2.2035315330741447,B,squat,heavy,27
2023-01-01 00:00:14.000000,-0.8193383101433835,0.8879088271533686,-0.4690334754365686,-4.642098427919807,-0.5562715049375191,-1.7622168954730477,B,bench,light,5
2023-01-01 00:00:14.200000,-0.04872162813977221,-0.467367405460392,-0.3691033276919924,-4.870821921744339,4.613000528462619,-2.6929802388607027,C,bench,light,6
2023-01-01 00:00:14.400000,-0.6263380651638646,0.4486038429591559,0.13329263675756087,-3.069610750424837,-0.7315880670298593,2.001156695975963,A,bench,heavy,28
2023-01-01 00:00:14.600000,0.6832543719977906,-0.32895418958792355,0.5854609922482099,-1.5610154680108899,3.319362971324537,-2.4003182123517086,C,row,light,46
2023-01-01 00:00:14.800000,-0.7933345560801839,-0.49693988142795975,0.37493789678013223,-3.1455079038248357,-2.848072467764473,1.2130739039332008,A,squat,light,40
2023-01-01 00:00:15.000000,0.8174742018415826,-0.294547308041996,-0.5889768634549559,3.0086128664627534,4.080976841522727,-1.7045560182401056,B,dead,heavy,30
2023-01-01 00:00:15.200000,0.18710356106834114,-0.7478153941477403,0.9050936906803533,0.7741261171219129,-4.077828271219401,-0.7715641678659235,A,squat,light,26
2023-01-01 00:00:15.400000,-0.028726475396047224,-0.7974813623552268,-0.8955371519593609,-3.572781760418776,-1.7567070879530569,2.121886641456781,A,row,light,18
2023-01-01 00:00:15.600000,0.7883747749643115,-0.7948124268678587,-0.9883474933804961,-2.7277893340033224,1.1369541350115817,2.9036501318122356,B,bench,light,30
2023-01-01 00:00:15.800000,0.7900700366474609,-0.13698914331287582,0.14832086164773606,2.430169193004035,-4.3164902868178014,4.424387227600803,C,dead,light,35
2023-01-01 00:00:16.000000,0.06589979268978907,-0.2500387319301427,-0.5713065990991191,-3.678667046742831,2.0455766650631,-2.368404174917449,A,ohp,heavy,21
2023-01-01 00:00:16.200000,-0.38644103676223285,-0.27580819675686086,0.10052621731702249,-1.3461545323367599,0.9440894939021192,-3.704536560497267,B,ohp,light,28
2023-01-01 00:00:16.400000,0.5418188823100039,-0.14376742578066715,0.6210015073730244,1.5607664607549365,-3.4603792272244185,-4.204405597661184,A,ohp,light,14
2023-01-01 00:00:16.600000,0.22477014730847222,-0.6511020676259012,0.6015998404179523,-0.43151453983058286,2.456141065298371,-1.0827802321499336,C,dead,heavy,48
2023-01-01 00:00:16.800000,-0.4830641943634961,-0.8320568388770271,-0.6574910609744951,-3.4359583180167697,1.3992364544011124,4.325985952858444,C,row,light,23
2023-01-01 00:00:17.000000,-0.6846286231193128,0.2063567735281755,0.9114640538500338,4.590753954111275,-3.247963276702701,-3.6189093923354987,B,row,heavy,45
2023-01-01 00:00:17.200000,0.748298839213478,-0.030558603994133682,0.12098571464067098,-0.6216547243140109,-4.379407865554246,4.657798467912659,B,squat,light,48
2023-01-01 00:00:17.400000,0.5505507135017218,-0.6933644567745436,0.25226078597224233,-3.545376866974447,0.995057628127709,-0.995421033858344,A,squat,light,9
2023-01-01 00:00:17.600000,0.43894903097556837,0.4514255880200382,0.3948492117025528,1.245143345360713,3.0364322119357965,2.529085469645268,A,squat,heavy,45
2023-01-01 00:00:17.800000,0.22679520174871293,0.20235358478935006,0.11727130968058819,-1.5260208583423793,1.6507954633314883,0.5077901609988071,A,row,heavy,42
2023-01-01 00:00:18.000000,0.4603245020265425,-0.9982166581087693,0.7394350175250712,-2.6814512267464554,0.9726770026409151,-4.4824674217724105,C,row,heavy,37
2023-01-01 00:00:18.200000,-0.5421330868617065,0.6426163163650906,-0.06898582219813987,-2.174731626384845,4.497307730519291,3.4861998734242388,A,bench,heavy,16
2023-01-01 00:00:18.400000,0.7797535580832451,0.7057998550800404,0.06385660458586062,-2.7176190867972183,2.994340064090383,-0.5346083236937762,B,ohp,heavy,21
2023-01-01 00:00:18.600000,-0.6570529973303241,-0.6563003201414306,-0.7307236427278792,1.2614588767555768,1.2727057511144615,1.6307585435388914,A,dead,light,17
2023-01-01 00:00:18.800000,-0.17886800126694102,-0.8679981706568389,-0.29386098661141546,4.2424031532186355,2.7417356980341143,-2.963577225896794,C,bench,heavy,23
2023-01-01 00:00:19.000000,-0.41151481883408314,0.5424555124102544,-0.32959869124704344,1.8793611708988394,-0.7139581583625461,-3.863228705241688,C,squat,light,4
2023-01-01 00:00:19.200000,-0.036351784325228564,-0.3994895265009233,-0.09695763669153101,-1.6610410744020996,-3.1563541606669308,-2.563918506018099,C,squat,light,46
2023-01-01 00:00:19.400000,-0.4419387110661521,-0.5604329344437327,0.33773241830646406,4.452022817629743,1.5312594754133082,-0.4033986055186647,A,bench,heavy,28
2023-01-01 00:00:19.600000,0.28959577978374385,0.6990089222395646,-0.490763083756133,-3.712648368313789,0.7915484813807128,4.51931211897004,B,row,heavy,36
2023-01-01 00:00:19.800000,-0.5829769029322818,-0.45771064252692084,-0.3292734299092006,-4.728338351206305,-2.767917915356203,4.57084996853683,B,ohp,heavy,30
