epoch (ms),Accelerometer_x,Accelerometer_y,Accelerometer_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,Participants,Label,Category,Set
2019-01-18 16:46:00.800,0.1183333333333333,0.84,0.4823333333333333,-0.8535999999999999,-3.0366,-1.0122,D,squat,medium,2
2019-01-18 16:46:01.000,0.1175,0.8314999999999999,0.483,-1.2437999999999998,-0.3416,-2.8416,D,squat,medium,2
2019-01-18 16:46:01.200,0.0823333333333333,0.7046666666666667,0.409,-0.5366000000000001,-8.256,0.2928,D,squat,medium,2
2019-01-18 16:46:01.400,0.0765,0.6365000000000001,0.4105,-13.8292,-1.7804000000000002,-2.1952000000000003,D,squat,medium,2
2019-01-18 16:46:01.600,0.1009999999999999,0.7656666666666667,0.5073333333333333,-3.4268,-2.817,3.378,D,squat,medium,2
2019-01-18 16:46:01.800,0.114,0.8685,0.6105,-5.841399999999999,-2.9026,-1.5242,D,squat,medium,2
2019-01-18 16:46:02.000,0.122,0.8653333333333334,0.6446666666666667,-7.7806,1.939,2.1828,D,squat,medium,2
2019-01-18 16:46:02.200,0.1385,0.911,0.717,4.5244,-4.9268,-2.3658,D,squat,medium,2
2019-01-18 16:46:02.400,0.1366666666666667,0.969,0.742,0.4998,-3.0978,-0.0122,D,squat,medium,2
2019-01-18 16:46:02.600,0.1315,0.871,0.681,9.0608,-2.2562,1.2071999999999998,D,squat,medium,2
2019-01-18 16:46:02.800,0.119,0.8486666666666666,0.6216666666666667,5.0368,-0.9878,1.3048000000000002,D,squat,medium,2
2019-01-18 16:46:03.000,0.121,0.8525,0.5865,13.4148,-1.6706,2.7072000000000003,D,squat,medium,2
2019-01-18 16:46:03.200,0.0933333333333333,0.7040000000000001,0.436,13.012200000000002,0.5731999999999999,2.5,D,squat,medium,2
2019-01-18 16:46:03.400,0.0565,0.529,0.281,-1.9145999999999996,3.0366,3.1586,D,squat,medium,2
2019-01-18 16:46:03.600,0.1293333333333333,0.8513333333333334,0.4743333333333333,2.3416,-3.817,1.7193999999999998,D,squat,medium,2
2019-01-18 16:46:03.800,0.119,0.84,0.4725,0.7806,-5.1708,0.8901999999999999,D,squat,medium,2
2019-01-18 16:46:04.000,0.1296666666666666,0.8403333333333333,0.484,0.7196,-2.7806,0.9756,D,squat,medium,2
2019-01-18 16:46:04.200,0.1445,0.8394999999999999,0.4785,2.6710000000000003,-3.9878,0.2198,D,squat,medium,2
2019-01-18 16:46:04.400,0.1226666666666666,0.7343333333333334,0.4003333333333334,-2.7928,-6.6828,-1.1954,D,squat,medium,2
2019-01-18 16:46:04.600,0.098,0.63,0.374,-21.0246,-3.7438,-1.1218,D,squat,medium,2
2019-01-18 16:46:04.800,0.1333333333333333,0.7406666666666667,0.5213333333333333,-8.1098,-5.7928,0.3902000000000001,D,squat,medium,2
2019-01-18 16:46:05.000,0.1655,0.8215,0.612,-11.5366,-2.2562,-2.8414,D,squat,medium,2
2019-01-18 16:46:05.200,0.1266666666666666,0.8173333333333334,0.6573333333333333,-2.3536000000000006,0.9512,-0.6706,D,squat,medium,2
2019-01-18 16:46:05.400,0.165,0.8674999999999999,0.724,-2.1706,-0.9634,-2.427,D,squat,medium,2
2019-01-18 16:46:05.600,0.1553333333333333,0.9583333333333334,0.7886666666666667,6.9512,-4.5732,-2.2438,D,squat,medium,2
2019-01-18 16:46:05.800,0.1325,0.827,0.675,-5.4148,-0.3414,0.9634,D,squat,medium,2
2019-01-18 16:46:06.000,0.13,0.803,0.6666666666666666,11.2196,-3.0244,2.8048,D,squat,medium,2
2019-01-18 16:46:06.200,0.128,0.8554999999999999,0.643,16.4026,-2.183,3.2076,D,squat,medium,2
2019-01-18 16:46:06.400,0.1226666666666666,0.809,0.5713333333333334,10.9024,4.2438,0.5122000000000001,D,squat,medium,2
2019-01-18 16:46:06.600,0.087,0.563,0.3645,3.8294,6.744199999999999,2.7928,D,squat,medium,2
2019-01-18 16:46:06.800,0.102,0.6813333333333333,0.3983333333333334,3.0122,-1.2804,4.5366,D,squat,medium,2
2019-01-18 16:46:07.000,0.1169999999999999,0.8465,0.5295,1.9876,-3.841600000000001,-1.3902,D,squat,medium,2
2019-01-18 16:46:07.200,0.125,0.832,0.5076666666666667,5.3046,-2.939,0.0975999999999999,D,squat,medium,2
2019-01-18 16:46:07.400,0.1285,0.8234999999999999,0.4755,3.9512,-4.9632,-0.5126000000000001,D,squat,medium,2
2019-01-18 16:46:07.600,0.1099999999999999,0.7346666666666666,0.3916666666666666,3.2194000000000003,-10.0488,-2.7074,D,squat,medium,2
2019-01-18 16:46:07.800,0.0854999999999999,0.655,0.387,-9.5974,-1.6829999999999998,-5.8658,D,squat,medium,2
2019-01-18 16:46:08.000,0.086,0.724,0.426,-12.9575,-2.3475,-0.8845000000000001,D,squat,medium,2
2019-01-18 16:46:10.200,0.105,0.828,0.673,19.51233333333333,0.5896666666666665,11.565,D,squat,medium,2
2019-01-18 16:46:10.400,0.1093333333333333,0.8163333333333332,0.5646666666666667,19.3412,6.3048,5.9754,D,squat,medium,2
2019-01-18 16:46:10.600,0.073,0.6445,0.369,1.4026000000000003,4.219600000000001,-0.2194000000000001,D,squat,medium,2
2019-01-18 16:46:10.800,0.0866666666666666,0.6356666666666667,0.3543333333333333,-0.2072000000000002,-5.9758,3.146,D,squat,medium,2
2019-01-18 16:46:11.000,0.134,0.868,0.5185,4.6218,-4.4756,-1.7928000000000002,D,squat,medium,2
2019-01-18 16:46:11.200,0.119,0.8446666666666666,0.4823333333333333,2.4634,5.6462,-2.488,D,squat,medium,2
2019-01-18 16:46:11.400,0.1085,0.842,0.4825,0.7314,-5.805,-1.4024,D,squat,medium,2
2019-01-18 16:46:11.600,0.0956666666666666,0.8256666666666667,0.4653333333333333,7.1952,-5.7196,0.366,D,squat,medium,2
2019-01-18 16:46:11.800,0.0844999999999999,0.7615000000000001,0.407,4.3292,-11.4268,-1.3782,D,squat,medium,2
2019-01-18 16:46:12.000,0.0723333333333333,0.6143333333333333,0.347,-14.4388,2.5973999999999995,-1.4512,D,squat,medium,2
2019-01-18 16:46:12.200,0.109,0.7995,0.4619999999999999,-17.0852,-1.4634000000000005,-4.3292,D,squat,medium,2
2019-01-18 16:46:12.400,0.0916666666666666,0.8673333333333333,0.5856666666666667,3.5489999999999995,-3.4878,-4.694999999999999,D,squat,medium,2
2019-01-18 16:46:12.600,0.091,0.8765000000000001,0.6325000000000001,-4.2192,-0.817,-1.6098,D,squat,medium,2
2019-01-18 16:46:12.800,0.086,0.9923333333333332,0.6769999999999999,7.7804,-3.4514,-3.1342,D,squat,medium,2
2019-01-18 16:46:13.000,0.0705,1.004,0.6365000000000001,-4.3658,-1.6464,1.2928000000000002,D,squat,medium,2
2019-01-18 16:46:13.200,0.0633333333333333,0.8783333333333333,0.5993333333333334,3.2194000000000003,-2.7806,3.9024,D,squat,medium,2
2019-01-18 16:46:13.400,0.0785,0.84,0.5900000000000001,-2.1827999999999994,-0.1098,5.0364,D,squat,medium,2
2019-01-18 16:46:13.600,0.09,0.8936666666666667,0.608,17.488,-0.8534,5.329199999999999,D,squat,medium,2
2019-01-18 16:46:13.800,0.095,0.8565,0.5505,-0.5732000000000002,4.9268,9.2318,D,squat,medium,2
2019-01-18 16:46:14.000,0.0603333333333333,0.5656666666666667,0.35,-8.1098,4.134,0.7315999999999999,D,squat,medium,2
2019-01-18 16:46:14.200,0.0995,0.69,0.4095,3.1218,-3.2440000000000007,6.9268,D,squat,medium,2
2019-01-18 16:46:14.400,0.1283333333333333,0.8236666666666667,0.5493333333333333,3.9388,-5.512,1.5612,D,squat,medium,2
2019-01-18 16:46:14.600,0.1365,0.8314999999999999,0.5529999999999999,3.4634,-3.7072,-0.683,D,squat,medium,2
2019-01-18 16:46:14.800,0.1336666666666666,0.8109999999999999,0.512,8.8536,-6.0976,1.1586,D,squat,medium,2
2019-01-18 16:46:15.000,0.1245,0.76,0.4395,1.2196,-10.4512,-0.8416,D,squat,medium,2
2019-01-18 16:46:15.200,0.1036666666666666,0.6333333333333333,0.3796666666666666,-14.0124,-3.134,-4.0366,D,squat,medium,2
2019-01-18 16:46:15.400,0.128,0.738,0.4679999999999999,2.9024,-3.0488,-4.8172,D,squat,medium,2
2019-01-18 16:46:15.600,0.1263333333333333,0.859,0.52,1.805,-7.6708,-6.9024,D,squat,medium,2
2019-01-18 16:46:15.800,0.1265,0.857,0.593,-9.0488,-1.7805999999999995,-1.805,D,squat,medium,2
2019-01-18 16:46:16.000,0.127,0.9506666666666668,0.6476666666666667,-0.8904,-3.0488,0.7074,D,squat,medium,2
2019-01-18 16:46:16.200,0.1495,1.055,0.6785000000000001,9.9026,-8.2564,0.2440000000000001,D,squat,medium,2
2019-01-18 16:46:16.400,0.1416666666666666,0.919,0.6066666666666667,2.89,0.8048,1.4268,D,squat,medium,2
2019-01-18 16:46:16.600,0.1215,0.8605,0.5734999999999999,5.7684,4.2806,2.5974,D,squat,medium,2
2019-01-18 16:46:16.800,0.129,0.8846666666666666,0.535,0.6708000000000001,7.816800000000001,7.5364,D,squat,medium,2
2019-01-18 16:46:17.000,0.1225,0.901,0.497,14.122,1.2684000000000002,3.6344,D,squat,medium,2
2019-01-18 16:46:17.200,0.094,0.65,0.356,2.0122,10.1708,4.6098,D,squat,medium,2
2019-01-18 16:46:17.400,0.101,0.624,0.298,6.7684,-5.2928,3.451,D,squat,medium,2
2019-01-18 16:46:17.600,0.1276666666666666,0.8933333333333332,0.4733333333333333,-1.1464000000000003,-4.256,-1.6707999999999998,D,squat,medium,2
2019-01-18 16:46:17.800,0.1265,0.858,0.4589999999999999,-0.4636000000000004,-1.4634,0.6705999999999999,D,squat,medium,2
2019-01-18 16:46:18.000,0.133,0.8606666666666666,0.4453333333333333,12.9024,-4.6344,-0.2806,D,squat,medium,2
2019-01-18 16:46:18.200,0.1225,0.841,0.394,-8.2684,-7.024600000000001,-1.0976,D,squat,medium,2
2019-01-18 16:46:18.400,0.0966666666666666,0.6663333333333333,0.3236666666666666,-12.305,-8.7196,-2.0854,D,squat,medium,2
2019-01-18 16:46:18.600,0.1065,0.6699999999999999,0.3835,-7.8658,-2.6708000000000003,-2.9146,D,squat,medium,2
2019-01-18 16:46:18.800,0.1343333333333333,0.851,0.505,-11.793,-7.3782,-2.8414,D,squat,medium,2
2019-01-18 16:46:19.000,0.1335,0.8865000000000001,0.6205,-9.7926,0.5366000000000002,-4.0852,D,squat,medium,2
2019-01-18 16:46:19.200,0.1326666666666666,0.8956666666666666,0.6753333333333332,1.9026,-4.9268,-1.122,D,squat,medium,2
2019-01-18 16:46:19.400,0.1495,1.0295,0.7284999999999999,-9.4024,-1.5852,1.073,D,squat,medium,2
2019-01-18 16:46:19.600,0.1326666666666666,0.9003333333333333,0.6903333333333332,4.304600000000001,-2.0368000000000004,1.0244,D,squat,medium,2
2019-01-18 16:46:19.800,0.1315,0.812,0.633,5.7194,-3.0488,2.256,D,squat,medium,2
2019-01-18 16:46:20.000,0.1343333333333333,0.8109999999999999,0.5986666666666666,10.1464,0.5488,5.195,D,squat,medium,2
2019-01-18 16:46:20.200,0.137,0.823,0.584,12.987799999999998,7.7072,3.2562,D,squat,medium,2
2019-01-18 16:46:20.400,0.1063333333333333,0.7336666666666667,0.4783333333333333,9.8174,6.5242,5.939,D,squat,medium,2
2019-01-18 16:46:20.600,0.0815,0.598,0.3445,10.8782,0.3658,5.0002,D,squat,medium,2
2019-01-18 16:46:20.800,0.129,0.8223333333333334,0.4456666666666666,-0.1341999999999995,-1.6829999999999998,2.329,D,squat,medium,2
2019-01-18 16:46:21.000,0.133,0.8325,0.4325,2.317,-3.1218,2.5734000000000004,D,squat,medium,2
2019-01-18 16:46:21.200,0.1473333333333333,0.8526666666666666,0.4623333333333333,1.5488,-3.6952,-0.2562,D,squat,medium,2
2019-01-18 16:46:21.400,0.1415,0.866,0.4465,1.9146,-3.3414,-1.122,D,squat,medium,2
2019-01-18 16:46:21.600,0.1436666666666666,0.8606666666666666,0.436,-2.5366,-2.5854,-0.2682,D,squat,medium,2
2019-01-18 16:46:21.800,0.144,0.8525,0.4435,2.1586000000000003,-3.2316000000000003,-0.2437999999999999,D,squat,medium,2
2019-01-18 16:46:22.000,0.1423333333333333,0.8496666666666667,0.4623333333333333,6.3294,-2.4634,-0.2437999999999999,D,squat,medium,2
2019-01-18 16:46:22.200,0.1425,0.858,0.4495,1.232,-1.7195999999999998,0.7196,D,squat,medium,2
2019-01-18 16:46:22.400,0.1443333333333333,0.8576666666666667,0.438,0.9636,-1.6828,1.7439999999999998,D,squat,medium,2
2019-01-18 16:46:22.600,0.145,0.863,0.4425,1.5732,-1.2074,0.9148,D,squat,medium,2
2019-01-18 16:46:22.800,0.1456666666666666,0.8626666666666667,0.4406666666666667,-0.2928,-0.7198,-0.1097999999999999,D,squat,medium,2
2019-01-18 16:46:23.000,0.14,0.8654999999999999,0.438,1.4148,-0.8657999999999999,-1.4146,D,squat,medium,2
2019-01-18 16:46:23.200,0.137,0.8553333333333333,0.4353333333333333,4.695400000000001,-1.9756,0.1097999999999999,D,squat,medium,2
2019-01-18 16:46:23.400,0.134,0.87,0.4365,-1.4025,-1.006,0.183,D,squat,medium,2
2019-01-18 16:51:41.400,0.1154999999999999,0.8095,0.537,-0.9631999999999998,-0.5732,0.5124000000000001,D,squat,medium,70
2019-01-18 16:51:41.600,0.119,0.8043333333333335,0.534,0.8413999999999999,-1.2925999999999995,0.5976,D,squat,medium,70
2019-01-18 16:51:41.800,0.1185,0.8055000000000001,0.5355000000000001,2.3416,-1.2318,1.9512,D,squat,medium,70
2019-01-18 16:51:42.000,0.1153333333333333,0.8076666666666666,0.53,0.5732000000000002,-0.7318,0.4878,D,squat,medium,70
2019-01-18 16:51:42.200,0.1154999999999999,0.8180000000000001,0.536,0.3292,-1.2804,0.5244,D,squat,medium,70
2019-01-18 16:51:42.400,0.1183333333333333,0.8066666666666666,0.5283333333333333,4.7682,-2.6586,0.6952,D,squat,medium,70
2019-01-18 16:51:42.600,0.1245,0.822,0.531,1.5002,-1.8534,-0.6098,D,squat,medium,70
2019-01-18 16:51:42.800,0.1146666666666666,0.8176666666666667,0.5183333333333334,2.4388,-2.3536,-0.671,D,squat,medium,70
2019-01-18 16:51:43.000,0.1145,0.816,0.51,4.9270000000000005,-3.2198,-0.0488,D,squat,medium,70
2019-01-18 16:51:43.200,0.114,0.8290000000000001,0.5073333333333333,1.927,-3.1952,0.4756,D,squat,medium,70
2019-01-18 16:51:43.400,0.1169999999999999,0.824,0.496,2.0852,-2.6098,0.8417999999999999,D,squat,medium,70
2019-01-18 16:51:43.600,0.12,0.8323333333333333,0.502,-0.6708000000000002,-2.5,1.7804000000000002,D,squat,medium,70
2019-01-18 16:51:43.800,0.126,0.834,0.5035000000000001,0.4756000000000001,-1.8048,0.3294,D,squat,medium,70
2019-01-18 16:51:44.000,0.132,0.8286666666666666,0.4996666666666667,4.7074,-3.5608000000000004,0.2315999999999999,D,squat,medium,70
2019-01-18 16:51:44.200,0.128,0.804,0.45,2.0734,-2.134,1.3414,D,squat,medium,70
2019-01-18 16:51:44.400,0.1206666666666666,0.7246666666666667,0.4043333333333334,-11.8662,1.2562000000000002,-0.1707999999999999,D,squat,medium,70
2019-01-18 16:51:44.600,0.097,0.7575000000000001,0.4585,-8.8658,0.561,-3.0364,D,squat,medium,70
2019-01-18 16:51:44.800,0.0913333333333333,0.762,0.5206666666666667,-4.4024,2.9388,-2.6096,D,squat,medium,70
2019-01-18 16:51:45.000,0.0955,0.8174999999999999,0.5714999999999999,-4.6464,-2.7682,-5.317,D,squat,medium,70
2019-01-18 16:51:45.200,0.084,0.8026666666666666,0.6276666666666667,-15.89,1.1949999999999998,-4.7806,D,squat,medium,70
2019-01-18 16:51:45.400,0.077,0.786,0.69,-6.4024,-3.7442,-2.2682,D,squat,medium,70
2019-01-18 16:51:45.600,0.0663333333333333,0.8793333333333333,0.8003333333333332,-1.6098,-2.8536,-1.3904,D,squat,medium,70
2019-01-18 16:51:45.800,0.074,0.896,0.806,5.5852,-4.2806,-0.951,D,squat,medium,70
2019-01-18 16:51:46.000,0.07,0.8313333333333333,0.725,18.6828,-4.939,0.8413999999999999,D,squat,medium,70
2019-01-18 16:51:46.200,0.069,0.821,0.661,23.5242,-1.012,4.122,D,squat,medium,70
2019-01-18 16:51:46.400,0.0626666666666666,0.7596666666666666,0.505,28.0366,-1.0124,2.695,D,squat,medium,70
2019-01-18 16:51:46.600,0.033,0.597,0.2895,8.927,-2.7438,-1.9394000000000005,D,squat,medium,70
2019-01-18 16:51:46.800,0.0616666666666666,0.8136666666666666,0.3739999999999999,-4.6952,-2.0486,0.5244000000000002,D,squat,medium,70
2019-01-18 16:51:47.000,0.0839999999999999,0.817,0.411,-3.5976,-3.012,2.0364,D,squat,medium,70
2019-01-18 16:51:47.200,0.0806666666666666,0.815,0.4126666666666667,-4.8414,1.2318000000000002,0.829,D,squat,medium,70
2019-01-18 16:51:47.400,0.0465,0.6705000000000001,0.347,-14.914600000000002,-2.0488,-4.2684,D,squat,medium,70
2019-01-18 16:51:47.600,0.047,0.6890000000000001,0.432,-14.793,-2.2074000000000003,0.0241999999999999,D,squat,medium,70
2019-01-18 16:51:47.800,0.0559999999999999,0.844,0.5745,-8.0364,4.4634,-2.7926,D,squat,medium,70
2019-01-18 16:51:48.000,0.0483333333333333,0.842,0.6446666666666667,-5.6708,-3.5730000000000004,-0.5976000000000001,D,squat,medium,70
2019-01-18 16:51:48.200,0.053,0.9065,0.758,-3.1584000000000003,-1.5242000000000002,1.0488,D,squat,medium,70
2019-01-18 16:51:48.400,0.048,0.98,0.7913333333333333,-0.8536000000000001,-3.3902,-0.1344,D,squat,medium,70
2019-01-18 16:51:48.600,0.0725,0.8725,0.7525,1.6342,-3.4632,3.6218,D,squat,medium,70
2019-01-18 16:51:48.800,0.067,0.8409999999999999,0.6996666666666668,25.8416,-2.2436,-0.1342000000000002,D,squat,medium,70
2019-01-18 16:51:49.000,0.0595,0.829,0.5545,28.5608,-5.7196,0.9634,D,squat,medium,70
2019-01-18 16:51:49.200,0.0453333333333333,0.602,0.3426666666666667,6.2682,2.988,4.6706,D,squat,medium,70
2019-01-18 16:51:49.400,0.0575,0.6645000000000001,0.317,6.7562,-4.012,2.4144,D,squat,medium,70
2019-01-18 16:51:49.600,0.0706666666666666,0.8913333333333333,0.442,-0.3658000000000001,-4.4634,-0.7928,D,squat,medium,70
2019-01-18 16:51:49.800,0.0844999999999999,0.895,0.44,-7.0612,-2.0488,-1.622,D,squat,medium,70
2019-01-18 16:51:50.000,0.08,0.7926666666666667,0.3976666666666666,2.6950000000000003,-3.9758,3.6462,D,squat,medium,70
2019-01-18 16:51:50.200,0.0615,0.671,0.3415,-16.232,-0.3292,-4.3048,D,squat,medium,70
2019-01-18 16:51:50.400,0.0549999999999999,0.6953333333333332,0.4326666666666667,-21.439,0.6586000000000001,-2.2316,D,squat,medium,70
2019-01-18 16:51:50.600,0.0505,0.8240000000000001,0.5715,-4.4144,0.3293999999999999,-4.0368,D,squat,medium,70
2019-01-18 16:51:50.800,0.0383333333333333,0.8706666666666667,0.6466666666666666,4.5244,2.7438,-0.0124,D,squat,medium,70
2019-01-18 16:51:51.000,0.052,0.9455,0.7075,1.634,-4.4512,-0.732,D,squat,medium,70
2019-01-18 16:51:51.200,0.0433333333333333,1.0016666666666667,0.7166666666666667,1.0854,-5.134,1.4516,D,squat,medium,70
2019-01-18 16:51:51.400,0.064,0.914,0.6715,1.6828,-3.5,2.878,D,squat,medium,70
2019-01-18 16:51:51.600,0.066,0.8903333333333334,0.6446666666666667,12.134,-1.4146,5.2194,D,squat,medium,70
