epoch (ms),Accelerometer_x,Accelerometer_y,Accelerometer_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,Participants,Label,Category,Set
2019-01-14 13:29:47.200,-0.2885,1.482,-0.1835,9.939,-7.4758,-6.5732,C,bench,heavy,5
2019-01-14 13:29:47.400,-0.1903333333333333,0.966,-0.1303333333333333,5.4024,-3.5856000000000003,-19.378,C,bench,heavy,4
2019-01-14 13:29:47.600,-0.2565,0.9175,-0.1305,-7.8782,10.4022,-2.2438,C,bench,heavy,6
2019-01-14 13:29:47.800,-0.206,0.9626666666666668,-0.158,-10.439,11.6342,14.366,C,bench,heavy,2
2019-01-14 13:29:48.000,-0.1195,0.9785,-0.118,-24.9756,4.2682,33.9268,C,bench,heavy,7
2019-01-14 13:29:48.200,-0.0446666666666666,0.8233333333333333,-0.0436666666666666,-23.2442,5.817,24.0488,C,bench,heavy,3
2019-01-14 13:29:48.400,-0.025,0.8775,-0.0265,4.7682,-3.1222000000000003,2.1708,C,bench,heavy,4
2019-01-14 13:29:48.600,0.0146666666666666,1.0083333333333333,0.0193333333333333,-0.0974,0.7440000000000003,-2.4878,C,bench,heavy,6
2019-01-14 13:29:48.800,0.0195,0.945,0.026,4.2074,-3.4512,-4.5974,C,bench,heavy,6
2019-01-14 13:29:49.000,-0.0193333333333333,0.984,0.0146666666666666,0.9268,-3.5490000000000004,-3.5122,C,bench,heavy,2
2019-01-14 13:29:49.200,-0.026,0.9615,0.0045,1.5852,-2.2318,-2.7438,C,bench,heavy,5
2019-01-14 13:29:49.400,-0.0483333333333333,0.9653333333333332,0.0206666666666666,2.4636,-2.5363999999999995,-3.622,C,bench,heavy,1
2019-01-14 13:29:49.600,-0.06,0.855,-0.052,14.3536,-5.2684,-11.3538,C,bench,heavy,7
2019-01-14 13:29:49.800,-0.1003333333333333,0.8676666666666666,-0.0903333333333333,26.7194,-4.5488,-19.0,C,bench,heavy,6
2019-01-14 13:29:50.000,-0.1345,0.921,-0.1495,15.0974,-9.183,-5.0488,C,bench,heavy,3
2019-01-14 13:29:50.200,-0.162,0.8943333333333333,-0.1273333333333333,-15.914600000000002,-7.5488,4.5488,C,bench,heavy,5
2019-01-14 13:29:50.400,-0.25,1.3935,-0.1025,4.122,-6.9146,10.8536,C,bench,heavy,7
2019-01-14 13:29:50.600,-0.2213333333333333,1.1036666666666666,-0.087,13.012200000000002,-4.2194,-23.5976,C,bench,heavy,7
2019-01-14 13:29:50.800,-0.217,0.89,-0.148,0.1952000000000001,7.6586,-7.0486,C,bench,heavy,6
2019-01-14 13:29:51.000,-0.2143333333333333,0.9253333333333332,-0.177,2.0363999999999995,5.3660000000000005,7.1708,C,bench,heavy,3
2019-01-14 13:29:51.200,-0.201,0.9615,-0.15,-7.9998,4.0002,14.366,C,bench,heavy,2
2019-01-14 13:29:51.400,-0.1123333333333333,0.9746666666666668,-0.151,-21.5612,3.256,26.536400000000004,C,bench,heavy,1
2019-01-14 13:29:51.600,-0.0605,0.915,-0.0285,-29.2682,4.1462,31.256,C,bench,heavy,5
2019-01-14 13:29:51.800,-0.0133333333333333,0.8526666666666666,-0.027,13.0852,-7.2316,2.4878,C,bench,heavy,5
2019-01-14 13:29:52.000,0.0365,1.015,0.002,8.305,-2.3538,1.4756,C,bench,heavy,6
2019-01-14 13:29:52.200,0.0443333333333333,0.977,-0.0333333333333333,10.38125,-4.10075,8.5825,C,bench,heavy,1
2019-01-14 13:32:11.800,-0.045,0.869,-0.041,2.0732,-3.183,-8.7562,C,bench,heavy,7
2019-01-14 13:32:12.000,-0.066,0.8885000000000001,-0.0424999999999999,9.5732,-2.5488,-18.927,C,bench,heavy,1
2019-01-14 13:32:12.200,-0.1349999999999999,0.9303333333333332,-0.084,10.8294,-5.0120000000000005,-21.1586,C,bench,heavy,1
2019-01-14 13:32:12.400,-0.2025,0.943,-0.114,10.0246,-9.8172,-6.9024,C,bench,heavy,4
2019-01-14 13:32:12.600,-0.2276666666666666,0.9446666666666668,-0.0979999999999999,-4.3536,-6.6586,-0.7684,C,bench,heavy,7
2019-01-14 13:32:12.800,-0.2145,0.9335,-0.086,-10.366,-8.219800000000001,7.792999999999999,C,bench,heavy,6
2019-01-14 13:32:13.000,-0.1943333333333333,0.9733333333333332,-0.0193333333333333,-19.1952,-12.4634,11.878,C,bench,heavy,2
2019-01-14 13:32:13.200,-0.29,1.443,0.0955,11.6342,4.1462,-20.9146,C,bench,heavy,2
2019-01-14 13:32:13.400,-0.2546666666666666,0.9936666666666666,0.0016666666666666,13.036599999999998,-1.7071999999999996,-7.4146,C,bench,heavy,4
2019-01-14 13:32:13.600,-0.258,0.9615,0.0025,-10.378,9.817,18.4266,C,bench,heavy,3
2019-01-14 13:32:13.800,-0.1116666666666666,0.8293333333333334,-0.0176666666666666,-7.5608,-12.1464,60.41459999999999,C,bench,heavy,6
2019-01-14 13:32:14.000,-0.05,0.7004999999999999,-0.073,2.7196,3.122,4.816800000000001,C,bench,heavy,4
2019-01-14 13:32:14.200,0.0036666666666666,1.030333333333333,-0.0336666666666666,5.744,2.6464000000000003,-1.0365999999999995,C,bench,heavy,6
2019-01-14 13:32:14.400,0.02,0.9135,-0.06,1.9634,0.0607999999999999,-4.0732,C,bench,heavy,1
2019-01-14 13:32:14.600,-0.018,0.9543333333333334,-0.031,4.244,-3.195,-6.5974,C,bench,heavy,3
2019-01-14 13:32:14.800,-0.058,0.853,-0.073,9.0732,-3.7806,-20.1952,C,bench,heavy,3
2019-01-14 13:32:15.000,-0.1206666666666666,0.8803333333333333,-0.098,7.426599999999999,0.6954,-25.4028,C,bench,heavy,2
2019-01-14 13:32:15.200,-0.1649999999999999,0.9055,-0.093,7.9512,-8.0488,-7.561,C,bench,heavy,3
2019-01-14 13:32:15.400,-0.2066666666666666,0.9676666666666668,-0.0853333333333333,-5.8292,-13.768199999999998,13.5488,C,bench,heavy,4
2019-01-14 13:32:15.600,-0.2305,1.213,-0.0285,-13.987799999999998,-11.9998,7.061,C,bench,heavy,6
2019-01-14 13:32:15.800,-0.247,1.2303333333333333,0.031,4.902200000000001,12.5854,-30.7806,C,bench,heavy,1
2019-01-14 13:32:16.000,-0.2595,0.974,-0.0385,5.6586,4.9144,7.256,C,bench,heavy,5
2019-01-14 13:32:16.200,-0.1883333333333333,0.916,-0.0263333333333333,-11.3536,1.6342,39.2928,C,bench,heavy,3
2019-01-14 13:32:16.400,-0.0545,0.78,0.0054999999999999,-19.0,0.9636000000000002,47.7806,C,bench,heavy,6
2019-01-14 13:32:16.600,0.0076666666666666,0.8373333333333334,-0.064,11.7072,-2.0366,-9.3782,C,bench,heavy,7
2019-01-14 13:32:16.800,0.0055,1.022,-0.0004999999999999,1.1218,2.7804,-1.3050000000000002,C,bench,heavy,2
2019-01-14 13:32:17.000,0.0106666666666666,0.9703333333333334,0.002,1.5486,-0.7926,-1.9024,C,bench,heavy,2
2019-01-14 13:32:17.200,-0.004,0.9665,0.006,-0.3779999999999999,-0.4025999999999999,-0.939,C,bench,heavy,4
2019-01-14 13:32:17.400,-0.0113333333333333,0.964,0.0119999999999999,1.5368,0.5485999999999999,-5.366,C,bench,heavy,6
2019-01-14 13:32:17.600,-0.0465,0.867,-0.0255,10.2194,0.1217999999999999,-20.5486,C,bench,heavy,6
2019-01-14 13:32:17.800,-0.1073333333333333,0.8656666666666667,-0.068,15.414600000000002,1.4389999999999998,-29.5366,C,bench,heavy,7
2019-01-14 13:32:18.000,-0.1845,0.904,-0.14,22.183,-16.5,-8.9026,C,bench,heavy,4
2019-01-14 13:32:18.200,-0.2166666666666666,0.9446666666666668,-0.125,2.2316000000000003,-13.1464,12.0854,C,bench,heavy,6
2019-01-14 13:32:18.400,-0.2145,1.097,-0.0955,-18.1222,-13.4026,10.2682,C,bench,heavy,1
2019-01-14 13:32:18.600,-0.2803333333333333,1.282,-0.0503333333333333,11.4268,1.0365999999999995,-22.0974,C,bench,heavy,5
2019-01-14 13:32:18.800,-0.2675,0.957,-0.0845,4.2318,5.5366,-2.5733999999999995,C,bench,heavy,2
2019-01-14 13:32:19.000,-0.2303333333333333,0.9396666666666668,-0.0763333333333333,-17.9148,14.0488,24.3414,C,bench,heavy,4
2019-01-14 13:32:19.200,-0.077,0.883,-0.094,-16.1708,0.2318000000000001,55.3294,C,bench,heavy,1
2019-01-14 13:32:19.400,-0.0133333333333333,0.7503333333333333,-0.0623333333333333,0.3780000000000001,-1.6949999999999998,6.2196,C,bench,heavy,4
2019-01-14 13:32:19.600,0.0289999999999999,1.0565,-0.0145,3.4024,-0.1951999999999999,0.9512000000000004,C,bench,heavy,6
2019-01-14 13:32:19.800,0.047,0.9533333333333333,-0.0226666666666666,-0.2682000000000001,0.2198000000000001,-2.1706,C,bench,heavy,4
2019-01-14 13:32:20.000,0.041,0.9925,-0.021,-0.8899999999999999,-0.9876,-4.3782,C,bench,heavy,6
2019-01-14 13:32:20.200,0.0053333333333333,0.975,-0.0083333333333333,0.4878,1.2926,-2.622,C,bench,heavy,2
2019-01-14 13:32:20.400,-0.0175,0.8594999999999999,-0.037,3.756,-0.7074,-20.3292,C,bench,heavy,1
2019-01-14 13:32:20.600,-0.086,0.8596666666666666,-0.0576666666666666,14.951,1.9634,-29.2562,C,bench,heavy,2
2019-01-14 13:32:20.800,-0.1684999999999999,0.8654999999999999,-0.0965,19.7928,-12.865800000000002,-15.816999999999998,C,bench,heavy,1
2019-01-14 13:32:21.000,-0.229,0.9463333333333334,-0.0973333333333333,-4.4756,-8.4392,6.8536,C,bench,heavy,5
2019-01-14 13:32:21.200,-0.2535,1.1545,-0.079,-5.6218,-11.2926,15.158599999999998,C,bench,heavy,6
2019-01-14 13:32:21.400,-0.2746666666666666,1.2963333333333331,-0.036,11.2804,5.2684,-27.4514,C,bench,heavy,2
2019-01-14 13:32:21.600,-0.2545,0.969,-0.092,0.0243999999999996,6.9148,4.1466,C,bench,heavy,2
2019-01-14 13:32:21.800,-0.1766666666666666,0.9250000000000002,-0.0973333333333333,-13.5,3.0488,41.622,C,bench,heavy,6
2019-01-14 13:32:22.000,-0.0455,0.7424999999999999,-0.07,-14.6706,-8.9146,39.6096,C,bench,heavy,6
2019-01-14 13:32:22.200,-0.014,0.8850000000000001,-0.0763333333333333,7.9756,-3.2804,-6.0486,C,bench,heavy,6
2019-01-14 13:32:22.400,-0.0029999999999999,0.9895,-0.054,-0.2682,0.1827999999999999,0.0607999999999997,C,bench,heavy,7
2019-01-14 13:32:22.600,0.0016666666666666,0.9596666666666668,-0.0263333333333333,-7.487599999999999,4.4756,-0.7806000000000001,C,bench,heavy,4
2019-01-14 13:32:22.800,-0.0104999999999999,0.969,-0.0255,2.3414,-2.439,1.5732,C,bench,heavy,1
2019-01-14 13:32:23.000,-0.0043333333333333,0.973,-0.0133333333333333,-0.5609999999999999,-0.988,-1.012,C,bench,heavy,3
2019-01-14 13:32:23.200,-0.0155,0.915,-0.0255,2.183,0.7318,-14.158600000000002,C,bench,heavy,7
2019-01-14 13:32:23.400,-0.0796666666666666,0.8603333333333333,-0.0569999999999999,11.7562,-0.5488000000000002,-31.7926,C,bench,heavy,1
2019-01-14 13:32:23.600,-0.1545,0.917,-0.0895,13.8172,-5.3536,-23.1342,C,bench,heavy,1
2019-01-14 13:32:23.800,-0.2306666666666666,0.9113333333333332,-0.0943333333333333,8.5978,-12.683,-1.5,C,bench,heavy,5
2019-01-14 13:32:24.000,-0.235,0.92,-0.093,-10.1462,-14.6828,19.2316,C,bench,heavy,5
2019-01-14 13:32:24.200,-0.2963333333333333,1.344,0.0136666666666666,-11.5854,1.0001999999999995,-5.8538,C,bench,heavy,4
2019-01-14 13:32:24.400,-0.257,1.026,-0.0209999999999999,5.622,11.0002,-29.012400000000003,C,bench,heavy,3
2019-01-14 13:32:24.600,-0.2833333333333334,0.919,-0.037,6.8536,2.6464000000000003,15.5364,C,bench,heavy,3
2019-01-14 13:32:24.800,-0.2175,0.9105,-0.056,-6.756,1.0002000000000002,37.9878,C,bench,heavy,6
2019-01-14 13:32:25.000,-0.076,0.8850000000000001,-0.0246666666666666,-17.171,-7.1464,46.683,C,bench,heavy,6
2019-01-14 13:32:25.200,-0.0235,0.751,-0.066,8.5,-2.9268,3.866,C,bench,heavy,3
2019-01-14 13:32:25.400,0.0323333333333333,1.014,-0.0116666666666666,9.7926,-2.3536,-0.1464,C,bench,heavy,1
2019-01-14 13:32:25.600,0.022,0.9435,-0.0675,5.6706,0.6222,-0.2923999999999999,C,bench,heavy,1
2019-01-14 13:32:25.800,0.029,0.9896666666666666,-0.0583333333333333,2.2316,0.2804,2.4024,C,bench,heavy,6
2019-01-14 13:32:26.000,0.044,0.9695,-0.0854999999999999,5.122,-3.5773333333333337,3.5773333333333333,C,bench,heavy,2
2019-01-14 13:51:27.600,0.0043333333333333,1.47,0.4796666666666667,22.3416,9.244,-23.7558,C,bench,heavy,1
2019-01-14 13:51:27.800,-0.206,1.2365,0.314,44.744,50.122,-85.03659999999999,C,bench,heavy,6
2019-01-14 13:51:28.000,-0.2193333333333333,0.7636666666666666,0.126,-73.5976,53.78060000000001,40.5366,C,bench,heavy,5
2019-01-14 13:51:28.200,-0.1114999999999999,0.4205,-0.002,22.6342,-20.5974,86.76820000000001,C,bench,heavy,6
2019-01-14 13:51:28.400,0.0083333333333333,0.848,0.1363333333333333,6.5732,-2.9268,2.8658,C,bench,heavy,5
2019-01-14 13:51:28.600,0.0185,0.9505,0.1065,0.2437999999999998,1.4025999999999998,-2.4758,C,bench,heavy,6
2019-01-14 13:51:28.800,0.013,0.9586666666666668,0.1266666666666666,10.061,-2.366,3.3902,C,bench,heavy,3
2019-01-14 13:51:29.000,0.0375,0.9605,0.0829999999999999,-2.2926,-6.292599999999999,-11.0244,C,bench,heavy,7
2019-01-14 13:51:29.200,-0.03,0.797,0.0413333333333333,2.1584000000000003,0.0243999999999998,-45.4148,C,bench,heavy,4
2019-01-14 13:51:29.400,-0.163,0.8454999999999999,0.107,4.1584,-1.1708,-39.7072,C,bench,heavy,5
2019-01-14 13:51:29.600,-0.2916666666666667,0.9043333333333332,0.1123333333333333,0.8413999999999998,-3.561,-11.0488,C,bench,heavy,1
2019-01-14 13:51:29.800,-0.346,0.9705,0.156,9.5854,-15.622,14.914600000000002,C,bench,heavy,7
2019-01-14 13:51:30.000,-0.2816666666666667,0.999,0.125,-1.2071999999999998,-26.256,27.2194,C,bench,heavy,1
2019-01-14 13:51:30.200,-0.14,1.003,0.1285,-17.3292,-33.9026,37.9636,C,bench,heavy,5
2019-01-14 13:51:30.400,-0.026,1.092666666666667,0.207,-4.2438,-18.4268,25.2684,C,bench,heavy,3
2019-01-14 13:51:30.600,0.045,0.969,0.1765,7.244,-3.4756,-3.0,C,bench,heavy,6
2019-01-14 13:51:30.800,0.023,1.008,0.186,-10.0366,-5.8658,-15.2684,C,bench,heavy,5
2019-01-14 13:51:31.000,-0.132,1.437,0.2535,37.9512,24.4876,-77.2562,C,bench,heavy,7
2019-01-14 13:51:31.200,-0.3116666666666667,1.0133333333333334,0.1333333333333333,-3.7804,39.2196,-24.9878,C,bench,heavy,4
2019-01-14 13:51:31.400,-0.2815,0.8255,0.066,-38.6952,26.1464,54.0,C,bench,heavy,2
2019-01-14 13:51:31.600,-0.086,0.5853333333333334,0.0176666666666666,-0.0609999999999999,-12.8416,70.0242,C,bench,heavy,3
2019-01-14 13:51:31.800,0.0045,0.932,0.1525,8.927,-1.5122,-8.4756,C,bench,heavy,2
2019-01-14 13:51:32.000,-0.0196666666666666,0.95,0.1173333333333333,5.9756,-0.3416000000000001,-4.1952,C,bench,heavy,1
2019-01-14 13:51:32.200,-0.0465,0.962,0.0995,6.1708,-11.4026,-16.3902,C,bench,heavy,6
2019-01-14 13:51:32.400,-0.0913333333333333,0.8153333333333332,0.0236666666666666,12.3658,-7.5854,-39.0,C,bench,heavy,6
2019-01-14 13:51:32.600,-0.1875,0.8674999999999999,0.0205,22.1704,-3.8414,-23.4512,C,bench,heavy,1
2019-01-14 13:51:32.800,-0.2789999999999999,0.8793333333333333,0.0043333333333333,-8.7072,-7.439,-14.2558,C,bench,heavy,4
2019-01-14 13:51:33.000,-0.304,0.9595,0.002,-0.6584000000000001,-26.195,15.878,C,bench,heavy,1
2019-01-14 13:51:33.200,-0.2673333333333333,1.0206666666666666,0.0786666666666666,-8.878,-26.256,37.3902,C,bench,heavy,1
2019-01-14 13:51:33.400,-0.1205,1.027,0.11,-22.5366,-17.5122,43.3414,C,bench,heavy,6
2019-01-14 13:51:33.600,-0.0146666666666666,1.1343333333333334,0.2013333333333333,-8.878,-3.1462,4.1462,C,bench,heavy,7
2019-01-14 13:51:33.800,0.0305,0.907,0.18,6.0486,-6.4756,0.2805999999999999,C,bench,heavy,1
2019-01-14 13:51:34.000,0.008,1.0736666666666668,0.2183333333333333,-8.817,-9.6708,-17.0732,C,bench,heavy,5
2019-01-14 13:51:34.200,-0.1745,1.404,0.2595,31.8902,24.5244,-79.60979999999999,C,bench,heavy,6
2019-01-14 13:51:34.400,-0.3066666666666666,0.913,0.119,5.573,41.0974,-16.122,C,bench,heavy,5
2019-01-14 13:51:34.600,-0.2905,0.787,0.081,-35.1098,40.488,46.9144,C,bench,heavy,7
2019-01-14 13:51:34.800,-0.108,0.703,0.0416666666666666,-10.9268,-1.3292,80.7438,C,bench,heavy,7
2019-01-14 13:51:35.000,-0.024,0.819,0.0695,14.8292,-4.9024,-9.0728,C,bench,heavy,5
2019-01-14 13:51:35.200,0.0016666666666666,0.997,0.1146666666666666,6.3536,0.4999999999999996,-0.0365999999999999,C,bench,heavy,5
2019-01-14 13:51:35.400,0.0095,0.9765,0.037,8.122,-13.8048,-5.366,C,bench,heavy,4
2019-01-14 13:51:35.600,-0.0633333333333333,0.862,0.0163333333333333,-6.719800000000001,-8.122,-35.0244,C,bench,heavy,4
2019-01-14 13:51:35.800,-0.126,0.7865,0.0305,21.5608,-1.6220000000000003,-39.9026,C,bench,heavy,6
2019-01-14 13:51:36.000,-0.2673333333333333,0.8956666666666667,-0.009,2.6952,-4.805,-21.0244,C,bench,heavy,1
2019-01-14 13:51:36.200,-0.2925,0.8925000000000001,-0.0295,3.1584000000000003,-10.8658,3.0242,C,bench,heavy,5
2019-01-14 13:51:36.400,-0.2836666666666667,0.9803333333333332,0.017,-0.5610000000000003,-38.9878,41.1462,C,bench,heavy,6
2019-01-14 13:51:36.600,-0.1694999999999999,1.0535,0.068,-24.5486,-31.9754,49.9758,C,bench,heavy,3
2019-01-14 13:51:36.800,-0.0236666666666666,1.1383333333333334,0.2106666666666666,-38.7438,-14.1588,20.6096,C,bench,heavy,2
2019-01-14 13:51:37.000,0.0685,0.9605,0.241,6.304799999999999,-4.1342,-1.0488,C,bench,heavy,2
2019-01-14 13:51:37.200,0.054,0.894,0.2673333333333333,-11.8048,-0.744,1.3168,C,bench,heavy,3
2019-01-14 13:51:37.400,0.0405,1.2614999999999998,0.376,18.756,-1.6222,-36.7928,C,bench,heavy,4
2019-01-14 13:51:37.600,-0.1523333333333333,1.1423333333333334,0.2413333333333333,52.7562,46.744,-59.1586,C,bench,heavy,3
2019-01-14 13:51:37.800,-0.2655,0.887,0.0715,-18.2806,44.7196,-7.4148,C,bench,heavy,6
2019-01-14 13:51:38.000,-0.2203333333333333,0.8809999999999999,0.028,-8.1708,22.3536,43.256,C,bench,heavy,1
2019-01-14 13:51:38.200,-0.0829999999999999,0.7525,0.0549999999999999,-6.6586,-7.3904,67.9146,C,bench,heavy,4
2019-01-14 13:51:38.400,-0.0066666666666666,0.8203333333333335,-0.0136666666666666,1.6949999999999998,0.1344000000000001,-3.061,C,bench,heavy,2
2019-01-14 13:51:38.600,0.0405,0.9805,0.0405,-1.1586,-3.1096,-5.561000000000001,C,bench,heavy,7
2019-01-14 13:51:38.800,0.014,0.9666666666666668,0.095,-8.183,4.5488,-2.8904000000000005,C,bench,heavy,4
2019-01-14 13:51:39.000,-0.003,0.937,0.0885,-0.671,-2.7928,-13.9268,C,bench,heavy,7
2019-01-14 13:51:39.200,-0.0763333333333333,0.8216666666666667,0.079,-2.6097999999999995,-7.0366,-48.5366,C,bench,heavy,2
2019-01-14 13:51:39.400,-0.207,0.8585,0.078,23.1708,-0.8048,-39.878,C,bench,heavy,5
2019-01-14 13:51:39.600,-0.3603333333333333,0.9073333333333332,0.0349999999999999,8.378,-6.9268,-16.3294,C,bench,heavy,4
2019-01-14 13:51:39.800,-0.3705,0.851,0.039,-6.6342,-13.561000000000002,2.6340000000000003,C,bench,heavy,2
2019-01-14 13:51:40.000,-0.3406666666666667,0.926,0.0999999999999999,-1.9634,-31.049,42.2682,C,bench,heavy,5
2019-01-14 13:51:40.200,-0.222,0.989,0.1644999999999999,-9.0976,-37.2314,47.183,C,bench,heavy,3
2019-01-14 13:51:40.400,-0.077,1.1696666666666666,0.236,-11.573,-9.8416,20.8048,C,bench,heavy,1
2019-01-14 13:51:40.600,0.0055,0.959,0.1785,15.243799999999998,-7.9024,-4.5122,C,bench,heavy,4
2019-01-14 13:51:40.800,-0.0046666666666666,0.9383333333333334,0.1616666666666666,-10.0366,-3.3904,1.2193999999999998,C,bench,heavy,1
2019-01-14 13:51:41.000,0.005,1.029,0.1915,5.1832,-5.9392000000000005,-20.2928,C,bench,heavy,4
2019-01-14 13:51:41.200,-0.2046666666666667,1.2756666666666667,0.2386666666666666,6.255999999999999,39.1342,-87.0488,C,bench,heavy,5
2019-01-14 13:51:41.400,-0.3834999999999999,0.8525,0.131,3.6584,47.4392,-25.1584,C,bench,heavy,5
