epoch (ms),Accelerometer_x,Accelerometer_y,Accelerometer_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,Participants,Label,Category,Set
2019-01-12 15:10:16.200,-0.0185,0.965,-0.1035,-23.6952,22.5854,24.061,E,bench,heavy,80
2019-01-12 15:10:16.400,0.0173333333333333,0.8053333333333333,-0.1226666666666666,2.1466000000000003,-7.3658,2.3902,E,bench,heavy,80
2019-01-12 15:10:16.600,0.0144999999999999,1.018,-0.0535,7.3172,-10.463399999999998,-2.683,E,bench,heavy,80
2019-01-12 15:10:16.800,0.017,0.9703333333333334,-0.0566666666666666,4.5246,-4.7316,-0.0487999999999999,E,bench,heavy,80
2019-01-12 15:10:17.000,0.0155,0.963,-0.092,5.6096,-1.7073999999999998,-2.634,E,bench,heavy,80
2019-01-12 15:10:17.200,-0.0123333333333333,0.9566666666666668,-0.1166666666666666,3.256,-2.6342,-0.2071999999999999,E,bench,heavy,80
2019-01-12 15:10:17.400,-0.0225,0.9075,-0.1415,7.097800000000001,-3.622,-9.0244,E,bench,heavy,80
2019-01-12 15:10:17.600,-0.0526666666666666,0.8326666666666666,-0.1766666666666666,14.3412,-9.0488,-22.3782,E,bench,heavy,80
2019-01-12 15:10:17.800,-0.11,0.8685,-0.2075,16.7194,-4.5368,-10.5244,E,bench,heavy,80
2019-01-12 15:10:18.000,-0.1346666666666666,0.895,-0.1993333333333333,-4.878,-10.866,14.707400000000002,E,bench,heavy,80
2019-01-12 15:10:18.200,-0.122,1.1145,-0.191,-14.3048,-16.817,10.5732,E,bench,heavy,80
2019-01-12 15:10:18.400,-0.1656666666666666,1.2956666666666667,-0.1143333333333333,4.622,11.7682,-20.866,E,bench,heavy,80
2019-01-12 15:10:18.600,-0.172,0.878,-0.1725,-6.4268,8.0124,-15.182999999999998,E,bench,heavy,80
2019-01-12 15:10:18.800,-0.1939999999999999,0.9103333333333332,-0.1783333333333333,-2.4512,6.7562,-2.4024,E,bench,heavy,80
2019-01-12 15:10:19.000,-0.1775,0.928,-0.1535,5.122,-3.5366,8.0,E,bench,heavy,80
2019-01-12 15:10:19.200,-0.19,0.955,-0.141,-2.244,1.8416000000000003,2.8414,E,bench,heavy,80
2019-01-12 15:10:19.400,-0.1709999999999999,0.977,-0.147,-2.3778,-6.6096,15.8416,E,bench,heavy,80
2019-01-12 15:10:19.600,-0.1146666666666666,0.9883333333333332,-0.1159999999999999,-23.695,8.4636,27.9026,E,bench,heavy,80
2019-01-12 15:10:19.800,-0.0115,0.8105,-0.0905,-0.5122,8.5,18.061,E,bench,heavy,80
2019-01-12 15:10:20.000,0.0176666666666666,0.9476666666666668,-0.0783333333333333,10.5366,-10.7194,-3.561,E,bench,heavy,80
2019-01-12 15:10:20.200,0.002,0.933,-0.1125,3.0002,-3.9878,-0.3537999999999999,E,bench,heavy,80
2019-01-12 15:10:20.400,-0.004,0.9743333333333334,-0.098,3.0002,-4.3294,-2.6218,E,bench,heavy,80
2019-01-12 15:10:20.600,-0.01,0.9635,-0.1035,2.378,-3.5851999999999995,-2.5732,E,bench,heavy,80
2019-01-12 15:10:20.800,-0.0246666666666666,0.8809999999999999,-0.1426666666666667,13.219400000000002,-6.561,-12.7438,E,bench,heavy,80
2019-01-12 15:10:21.000,-0.0785,0.847,-0.1905,15.365799999999998,-5.6952,-18.4756,E,bench,heavy,80
2019-01-12 15:10:21.200,-0.124,0.8733333333333334,-0.229,16.1338,-11.4512,-8.378,E,bench,heavy,80
2019-01-12 15:10:21.400,-0.1714999999999999,0.908,-0.2199999999999999,-11.0244,-17.1096,1.0732,E,bench,heavy,80
2019-01-12 15:10:21.600,-0.174,1.092666666666667,-0.1533333333333333,-4.9636000000000005,-16.4026,21.9026,E,bench,heavy,80
2019-01-12 15:10:21.800,-0.2195,1.4025,-0.109,-7.5244,18.6706,-22.6828,E,bench,heavy,80
2019-01-12 15:10:22.000,-0.192,0.8716666666666667,-0.1556666666666666,2.6098,8.706999999999999,-14.865799999999998,E,bench,heavy,80
2019-01-12 15:10:22.200,-0.227,0.891,-0.1699999999999999,5.3902,4.0,-0.3779999999999999,E,bench,heavy,80
2019-01-12 15:10:22.400,-0.22,0.9250000000000002,-0.2056666666666666,4.756,-0.0486,9.1828,E,bench,heavy,80
2019-01-12 15:10:22.600,-0.186,0.9445,-0.2175,-0.2435999999999999,-6.4512,13.1952,E,bench,heavy,80
2019-01-12 15:10:22.800,-0.1446666666666666,0.951,-0.1743333333333333,-8.7196,-3.2194000000000003,17.1098,E,bench,heavy,80
2019-01-12 15:10:23.000,-0.08,0.952,-0.147,-12.305,3.9514,20.7196,E,bench,heavy,80
2019-01-12 15:10:23.200,-0.0349999999999999,0.9223333333333332,-0.1056666666666666,-11.4512,4.8904,22.561,E,bench,heavy,80
2019-01-12 15:10:23.400,0.026,0.8634999999999999,-0.102,10.1586,-1.7196000000000002,3.3294,E,bench,heavy,80
2019-01-12 15:10:23.600,0.0546666666666666,0.975,-0.1169999999999999,1.3778,-0.195,1.2196,E,bench,heavy,80
2019-01-12 15:10:23.800,0.055,0.978,-0.119,-1.7439999999999998,-1.4514,-1.9148,E,bench,heavy,80
2019-01-12 15:10:24.000,0.0386666666666666,0.9676666666666668,-0.0999999999999999,-0.2193999999999999,-4.9756,-3.8658,E,bench,heavy,80
2019-01-12 15:10:24.200,0.0185,0.9725,-0.083,0.7924,-1.8536,0.622,E,bench,heavy,80
2019-01-12 15:10:24.400,0.0196666666666666,0.9703333333333334,-0.0796666666666666,-1.9270000000000005,0.5851999999999999,-2.0246000000000004,E,bench,heavy,80
2019-01-12 15:10:24.600,0.0095,0.9575,-0.088,4.1462,-2.5607999999999995,3.5974000000000004,E,bench,heavy,80
2019-01-12 15:10:24.800,0.021,0.966,-0.108,2.7435,0.5485,-2.8355,E,bench,heavy,80
2019-01-12 15:14:45.600,-0.005,0.9685,-0.097,2.0732,-2.2074,-0.9756,E,bench,heavy,7
2019-01-12 15:14:45.800,-0.009,0.926,-0.102,10.2804,-1.4632,-11.6586,E,bench,heavy,7
2019-01-12 15:14:46.000,-0.0396666666666666,0.8246666666666668,-0.1733333333333333,22.8902,-9.1952,-18.9024,E,bench,heavy,7
2019-01-12 15:14:46.200,-0.104,0.893,-0.217,15.4512,-10.2438,-5.0854,E,bench,heavy,7
2019-01-12 15:14:46.400,-0.1423333333333333,0.9203333333333332,-0.231,-4.7438,-14.524599999999998,8.3052,E,bench,heavy,7
2019-01-12 15:14:46.600,-0.129,0.951,-0.2,-10.9024,-19.6586,14.378199999999998,E,bench,heavy,7
2019-01-12 15:14:46.800,-0.1563333333333333,1.3323333333333334,-0.143,-3.7684,12.8782,-17.8902,E,bench,heavy,7
2019-01-12 15:14:47.000,-0.176,0.9445,-0.131,-2.1338,9.2318,-17.7196,E,bench,heavy,7
2019-01-12 15:14:47.200,-0.1933333333333333,0.936,-0.1853333333333333,10.3536,3.122,4.0976,E,bench,heavy,7
2019-01-12 15:14:47.400,-0.182,0.9305,-0.173,-2.5732000000000004,0.3412,9.317,E,bench,heavy,7
2019-01-12 15:14:47.600,-0.1473333333333333,0.9476666666666668,-0.1823333333333333,-16.4998,1.8294,20.7316,E,bench,heavy,7
2019-01-12 15:14:47.800,-0.0829999999999999,0.9635,-0.1205,-18.9758,12.8292,23.5486,E,bench,heavy,7
2019-01-12 15:14:48.000,-0.0216666666666666,0.7766666666666667,-0.1149999999999999,11.768199999999998,-15.5002,0.3414000000000001,E,bench,heavy,7
2019-01-12 15:14:48.200,-0.0335,1.0125,-0.1175,4.6952,-4.1708,-1.0366,E,bench,heavy,7
2019-01-12 15:14:48.400,-0.0173333333333333,0.9663333333333334,-0.1216666666666666,3.4998000000000005,-1.0122,-4.2074,E,bench,heavy,7
2019-01-12 15:14:48.600,-0.0195,0.7989999999999999,-0.182,15.0124,-9.1952,-18.5364,E,bench,heavy,7
2019-01-12 15:14:48.800,-0.0906666666666666,0.8453333333333334,-0.2016666666666666,17.1952,-4.7196,-14.0244,E,bench,heavy,7
2019-01-12 15:14:49.000,-0.1475,0.8745,-0.183,-1.1342000000000003,-12.5974,5.988,E,bench,heavy,7
2019-01-12 15:14:49.200,-0.1486666666666666,1.027,-0.1726666666666666,-17.4756,-13.963399999999998,12.2804,E,bench,heavy,7
2019-01-12 15:14:49.400,-0.204,1.524,-0.1275,4.195,13.707400000000002,-19.378,E,bench,heavy,7
2019-01-12 15:14:49.600,-0.1856666666666666,0.9206666666666666,-0.1426666666666666,5.1462,8.9024,-9.061,E,bench,heavy,7
2019-01-12 15:14:49.800,-0.201,0.9055,-0.1745,2.0244,3.2682,0.6096,E,bench,heavy,7
2019-01-12 15:14:50.000,-0.18,0.936,-0.204,1.2806000000000004,-9.5852,10.2684,E,bench,heavy,7
2019-01-12 15:14:50.200,-0.155,0.9675,-0.194,-13.243799999999998,0.0487999999999999,22.8538,E,bench,heavy,7
2019-01-12 15:14:50.400,-0.0936666666666666,0.91,-0.1383333333333333,-11.0608,0.1100000000000001,27.256,E,bench,heavy,7
2019-01-12 15:14:50.600,-0.014,0.7495,-0.146,7.4514,0.2684000000000001,-0.8173999999999999,E,bench,heavy,7
2019-01-12 15:14:50.800,-0.0176666666666666,0.9783333333333334,-0.154,3.4268,-1.3784000000000003,-4.5488,E,bench,heavy,7
2019-01-12 15:14:51.000,-0.022,0.8035,-0.172,15.6952,-4.7928,-20.3904,E,bench,heavy,7
2019-01-12 15:14:51.200,-0.0846666666666666,0.8370000000000001,-0.2076666666666666,19.2804,-4.4146,-11.0122,E,bench,heavy,7
2019-01-12 15:14:51.400,-0.135,0.893,-0.208,1.3414,-12.0122,9.7072,E,bench,heavy,7
2019-01-12 15:14:51.600,-0.1156666666666666,1.032,-0.208,-16.1952,-13.926999999999998,15.9268,E,bench,heavy,7
2019-01-12 15:14:51.800,-0.1465,1.52,-0.153,-6.9634,18.2804,-28.4026,E,bench,heavy,7
2019-01-12 15:14:52.000,-0.164,0.9106666666666668,-0.1506666666666666,-0.3294000000000001,13.756,-17.6218,E,bench,heavy,7
2019-01-12 15:14:52.200,-0.195,0.906,-0.196,9.549,-0.1342000000000001,2.8536,E,bench,heavy,7
2019-01-12 15:14:52.400,-0.1999999999999999,0.932,-0.1916666666666666,0.3172000000000001,-5.0364,8.0002,E,bench,heavy,7
2019-01-12 15:14:52.600,-0.183,0.9625,-0.2045,-6.9512,-9.4756,21.2806,E,bench,heavy,7
2019-01-12 15:14:52.800,-0.123,0.96,-0.155,-26.7438,-0.9512,28.9024,E,bench,heavy,7
2019-01-12 15:14:53.000,-0.039,0.7835000000000001,-0.0795,4.2194,-0.6339999999999997,4.634,E,bench,heavy,7
2019-01-12 15:14:53.200,-0.0193333333333333,0.955,-0.1016666666666666,6.1586,-3.0854,-0.7804,E,bench,heavy,7
2019-01-12 15:14:53.400,-0.0065,0.7815000000000001,-0.1445,20.805,-6.1218,-21.0486,E,bench,heavy,7
2019-01-12 15:14:53.600,-0.0743333333333333,0.8490000000000001,-0.2083333333333333,18.5732,-4.0,-15.5244,E,bench,heavy,7
2019-01-12 15:14:53.800,-0.127,0.872,-0.2165,8.2196,-11.244,3.1095999999999995,E,bench,heavy,7
2019-01-12 15:14:54.000,-0.1556666666666666,0.953,-0.2026666666666666,-11.2562,-19.9758,13.341399999999998,E,bench,heavy,7
2019-01-12 15:14:54.200,-0.1985,1.477,-0.1805,-7.0976,9.5366,-14.3292,E,bench,heavy,7
2019-01-12 15:14:54.400,-0.1853333333333333,1.0036666666666667,-0.1536666666666666,-0.7316000000000003,11.2196,-20.0976,E,bench,heavy,7
2019-01-12 15:14:54.600,-0.2175,0.873,-0.1855,3.9388,7.2682,-2.3294,E,bench,heavy,7
2019-01-12 15:14:54.800,-0.2116666666666666,0.9,-0.207,1.5608,2.0,2.7318,E,bench,heavy,7
2019-01-12 15:14:55.000,-0.2015,0.933,-0.217,-0.4389999999999999,2.9512,6.950999999999999,E,bench,heavy,7
2019-01-12 15:14:55.200,-0.1823333333333333,0.9476666666666668,-0.218,-2.744,-8.7192,14.9756,E,bench,heavy,7
2019-01-12 15:14:55.400,-0.1575,0.983,-0.181,-18.4392,1.2561999999999998,16.317,E,bench,heavy,7
2019-01-12 15:14:55.600,-0.09,0.947,-0.0976666666666666,-15.4756,2.2682,24.1342,E,bench,heavy,7
2019-01-12 15:14:55.800,-0.023,0.9055,-0.0204999999999999,-4.8416,11.8656,9.1098,E,bench,heavy,7
2019-01-12 15:14:56.000,0.013,0.9133333333333334,-0.114,12.293,-12.622,-3.8294,E,bench,heavy,7
2019-01-12 15:14:56.200,-0.01,0.9625,-0.0854999999999999,4.8294,-3.8414,-1.1096,E,bench,heavy,7
2019-01-12 15:14:56.400,-0.016,0.9693333333333332,-0.1073333333333333,2.8414,-4.573,-2.7196,E,bench,heavy,7
2019-01-12 15:14:56.600,-0.023,0.9725,-0.0985,3.8294,-4.622199999999999,-2.5118,E,bench,heavy,7
2019-01-12 15:14:56.800,-0.037,0.8689999999999999,-0.1376666666666667,14.5732,-6.8782,-16.5976,E,bench,heavy,7
2019-01-12 15:14:57.000,-0.0875,0.8354999999999999,-0.2,23.4148,-7.524199999999999,-14.5,E,bench,heavy,7
2019-01-12 15:14:57.200,-0.1283333333333333,0.8706666666666667,-0.2453333333333333,11.951,-11.1218,-7.0244,E,bench,heavy,7
2019-01-12 15:14:57.400,-0.183,0.9035,-0.249,-7.9512,-18.8294,20.5366,E,bench,heavy,7
2019-01-12 15:14:57.600,-0.164,1.168,-0.1693333333333333,-12.2194,-2.2440000000000007,4.8292,E,bench,heavy,7
2019-01-12 15:14:57.800,-0.1815,1.2965,-0.13,-18.634,20.878,-33.7804,E,bench,heavy,7
2019-01-12 15:14:58.000,-0.1986666666666666,0.8746666666666667,-0.1666666666666666,3.5976,6.6584,-9.9634,E,bench,heavy,7
2019-01-12 15:14:58.200,-0.2294999999999999,0.9015,-0.1709999999999999,9.8902,5.3292,7.0732,E,bench,heavy,7
2019-01-12 15:14:58.400,-0.2143333333333333,0.9096666666666668,-0.169,2.9392000000000005,0.8536000000000001,4.0366,E,bench,heavy,7
2019-01-12 15:14:58.600,-0.2065,0.936,-0.21,0.7073999999999997,-3.2682,8.5122,E,bench,heavy,7
2019-01-12 15:14:58.800,-0.1896666666666666,0.9566666666666668,-0.1953333333333333,-4.378,-5.61,12.7684,E,bench,heavy,7
2019-01-12 15:14:59.000,-0.1505,0.961,-0.1645,-10.5488,-9.207,17.8414,E,bench,heavy,7
2019-01-12 15:14:59.200,-0.0913333333333333,0.9636666666666668,-0.1169999999999999,-16.5368,8.9758,28.329200000000004,E,bench,heavy,7
2019-01-12 15:14:59.400,-0.025,0.843,-0.0835,3.1584000000000003,7.0002,4.3416,E,bench,heavy,7
2019-01-12 15:14:59.600,0.0176666666666666,0.9553333333333334,-0.1053333333333333,8.2926,-4.4024,0.3292,E,bench,heavy,7
2019-01-12 15:14:59.800,0.033,0.987,-0.128,0.1829999999999999,-3.7195,-0.8534999999999999,E,bench,heavy,7
2019-01-12 16:24:24.800,0.0564999999999999,-1.027,-0.1655,3.231666666666667,-2.6830000000000003,2.4186666666666667,E,dead,medium,69
2019-01-12 16:24:25.000,0.0733333333333333,-1.025,-0.1553333333333333,12.8536,-30.9024,4.4878,E,dead,medium,69
2019-01-12 16:24:25.200,0.059,-1.0219999999999998,-0.1255,2.0732,-1.2316,3.1708000000000003,E,dead,medium,69
2019-01-12 16:24:25.400,0.0306666666666666,-1.0316666666666665,-0.1146666666666666,-0.3296000000000001,3.1098,1.817,E,dead,medium,69
2019-01-12 16:24:25.600,0.0465,-1.0255,-0.1245,-0.9756,9.7682,-2.2194,E,dead,medium,69
2019-01-12 16:24:25.800,0.0603333333333333,-1.0253333333333332,-0.1423333333333333,-0.2806,-4.255800000000001,1.1829999999999998,E,dead,medium,69
2019-01-12 16:24:26.000,0.038,-1.028,-0.1205,2.3172,-8.0,1.5974,E,dead,medium,69
2019-01-12 16:24:26.200,0.0493333333333333,-1.026,-0.125,-0.744,5.9392,0.9514,E,dead,medium,69
2019-01-12 16:24:26.400,0.0315,-1.039,-0.13,8.7072,-16.1826,1.7438000000000002,E,dead,medium,69
2019-01-12 16:24:26.600,0.0683333333333333,-1.0613333333333337,-0.0683333333333333,14.2928,-34.8296,-4.170800000000001,E,dead,medium,69
2019-01-12 16:24:26.800,0.019,-0.985,-0.129,4.2318,-6.7806,2.512,E,dead,medium,69
2019-01-12 16:24:27.000,0.0253333333333333,-1.1133333333333333,-0.0526666666666666,3.5976,-7.0122,3.3292,E,dead,medium,69
2019-01-12 16:24:27.200,0.0355,-1.273,-0.0495,6.366,-6.0854,0.4756,E,dead,medium,69
2019-01-12 16:24:27.400,0.0286666666666666,-1.213,-0.0459999999999999,10.5852,-2.8658,1.7559999999999998,E,dead,medium,69
2019-01-12 16:24:27.600,0.011,-1.0955,-0.025,23.1096,-1.2440000000000002,4.4514000000000005,E,dead,medium,69
2019-01-12 16:24:27.800,0.0193333333333333,-0.7326666666666667,0.0753333333333333,48.622,-3.1464,9.0368,E,dead,medium,69
2019-01-12 16:24:28.000,0.0014999999999999,-0.6355,0.3215,24.4756,5.5974,6.597799999999999,E,dead,medium,69
2019-01-12 16:24:28.200,-0.0559999999999999,-1.017,0.3096666666666667,-11.4144,0.8538,-0.2195999999999999,E,dead,medium,69
2019-01-12 16:24:28.400,-0.045,-0.775,0.1595,-46.5488,-4.0486,-13.9512,E,dead,medium,69
2019-01-12 16:24:28.600,0.0099999999999999,-0.8903333333333334,0.089,-25.9512,-10.0124,-2.561,E,dead,medium,69
2019-01-12 16:24:28.800,0.008,-0.9775,0.0139999999999999,-8.768,-2.695,-1.6218,E,dead,medium,69
2019-01-12 16:24:29.000,0.022,-1.1086666666666665,-0.0213333333333333,-6.756,1.1342,-0.7072,E,dead,medium,69
2019-01-12 16:24:29.200,0.0289999999999999,-1.239,-0.0615,-1.2074,0.0731999999999999,-7.8902,E,dead,medium,69
2019-01-12 16:24:29.400,0.0633333333333333,-1.1666666666666667,-0.0596666666666666,-4.2074,2.0978,7.1098,E,dead,medium,69
2019-01-12 16:24:29.600,0.0415,-1.0659999999999998,-0.048,4.7684,-9.1098,2.9268,E,dead,medium,69
2019-01-12 16:24:29.800,0.0276666666666666,-1.219666666666667,-0.0673333333333333,9.7318,-7.4392,3.1464,E,dead,medium,69
2019-01-12 16:24:30.000,0.019,-1.268,-0.01,5.817,-5.2316,1.0734,E,dead,medium,69
2019-01-12 16:24:30.200,0.006,-1.1726666666666663,-0.0293333333333333,13.11,-1.4144,4.256,E,dead,medium,69
2019-01-12 16:24:30.400,-0.011,-0.8955,0.017,53.40260000000001,1.1708,7.1586,E,dead,medium,69
2019-01-12 16:24:30.600,0.0006666666666666,-0.5373333333333333,0.1933333333333333,54.573,5.3296,4.622,E,dead,medium,69
2019-01-12 16:24:30.800,-0.0595,-1.035,0.391,-0.9026,-3.5123999999999995,5.597799999999999,E,dead,medium,69
2019-01-12 16:24:31.000,-0.0563333333333333,-0.9106666666666668,0.485,2.9878,0.5,-1.2560000000000002,E,dead,medium,69
2019-01-12 16:24:31.200,-0.047,-0.9105,0.3984999999999999,-30.195,1.183,-5.6464,E,dead,medium,69
2019-01-12 16:24:31.400,-0.0266666666666666,-0.7903333333333333,0.1936666666666666,-44.1342,-12.244,-5.683,E,dead,medium,69
2019-01-12 16:24:31.600,-0.009,-0.877,0.0545,-32.5976,-3.5,-5.2684,E,dead,medium,69
2019-01-12 16:24:31.800,0.0206666666666666,-1.0193333333333332,-0.007,-8.3536,-1.3416,-0.744,E,dead,medium,69
2019-01-12 16:24:32.000,0.0195,-1.1735,-0.0395,-5.5124,-3.1708,-9.0734,E,dead,medium,69
2019-01-12 16:24:32.200,0.0579999999999999,-1.2773333333333332,-0.0906666666666666,-5.5852,-0.4513999999999997,-5.695,E,dead,medium,69
2019-01-12 16:24:32.400,0.1159999999999999,-1.0855,0.031,-8.6344,5.0124,3.6706,E,dead,medium,69
2019-01-12 16:24:32.600,0.0666666666666666,-1.0393333333333332,-0.0756666666666666,5.9270000000000005,2.2318,-2.8416,E,dead,medium,69
2019-01-12 16:24:32.800,0.0905,-1.1775,-0.0215,14.61,0.183,10.4634,E,dead,medium,69
2019-01-12 16:24:33.000,0.0336666666666666,-1.244,-0.017,8.8902,-3.8172000000000006,6.2074,E,dead,medium,69
2019-01-12 16:24:33.200,0.0305,-1.2,-0.015,9.122,-0.0367999999999998,1.8538,E,dead,medium,69
2019-01-12 16:24:33.400,0.0083333333333333,-1.0490000000000002,0.0273333333333333,32.1096,-3.012,4.1586,E,dead,medium,69
2019-01-12 16:24:33.600,0.015,-0.5630000000000001,0.0745,70.5852,-7.256399999999999,13.378,E,dead,medium,69
2019-01-12 16:24:33.800,-0.0286666666666666,-0.7916666666666666,0.3939999999999999,0.6462,8.9268,5.0732,E,dead,medium,69
2019-01-12 16:24:34.000,-0.0745,-0.98,0.43,-3.1342000000000003,2.5366,-3.183,E,dead,medium,69
2019-01-12 16:24:34.200,-0.0503333333333333,-0.8756666666666666,0.313,-40.0856,6.8902,-11.5366,E,dead,medium,69
2019-01-12 16:24:34.400,0.007,-0.7455,0.124,-41.4878,-9.1586,-9.061,E,dead,medium,69
2019-01-12 16:24:34.600,0.023,-0.9146666666666666,0.0293333333333333,-25.7564,-4.6098,-0.1337999999999998,E,dead,medium,69
2019-01-12 16:24:34.800,0.0165,-1.0735,-0.0225,-8.5488,0.695,0.3047999999999999,E,dead,medium,69
2019-01-12 16:24:35.000,0.022,-1.247,-0.061,-3.0122,-20.2072,-17.5366,E,dead,medium,69
2019-01-12 16:24:35.200,0.096,-1.259,-0.085,-6.0122,6.122,1.0243999999999995,E,dead,medium,69
2019-01-12 16:24:35.400,0.0796666666666666,-1.0273333333333332,-0.041,-1.9026,8.5974,1.9758,E,dead,medium,69
2019-01-12 16:24:35.600,0.1015,-1.067,-0.1149999999999999,8.1098,-10.4634,3.878,E,dead,medium,69
2019-01-12 16:24:35.800,0.0476666666666666,-1.1413333333333333,-0.0433333333333333,9.1342,-2.9634000000000005,11.89,E,dead,medium,69
2019-01-12 16:24:36.000,0.0245,-1.233,-0.0289999999999999,8.1586,-4.561,0.1585999999999998,E,dead,medium,69
2019-01-12 16:24:36.200,0.034,-1.2076666666666669,-0.0343333333333333,6.8292,0.9876,0.9270000000000002,E,dead,medium,69
2019-01-12 16:24:36.400,0.0139999999999999,-1.0705,0.0155,28.8538,-1.0734,0.8415999999999997,E,dead,medium,69
2019-01-12 16:24:36.600,0.0153333333333333,-0.6886666666666666,0.076,61.3414,-0.3656,6.8292,E,dead,medium,69
